"bec","site","block","plot","treat1","treat2","yr_surv","yrs_pb","yr","ABIEGRA","ABIELAS","ACERGLA","ACHIMIL","ACTARUB","AGROEXA","AGROSCA","ALNUCRI","ALNUTEN","AMELALN","ANAPMAR","ANTE_SP","AQUIFOR","ARALNUD","ARNI_SP","ARUNDIO","ATHYFIL","BETUPAP","BOTR_SP","BROM_SP","CALACAN","CARE_SP","CASTMIN","CASTPAR","CHIMUMB","CINNLAT","CIRCALP","CIRS_SP","CLINBOR","CLINUNI","CORNCAN","CORNSTO","CORYSEM","CREP_SP","DIPHCOM","DRYOEXP","ELYMGLA","EPILANG","EPILCIL","EQUIARV","EQUISYL","EURYCON","FESTOCC","FRAGVIR","GALIBOR","GALIKAM","GALITRF","GERABIC","GEUMMAC","GOODOBL","GYMNDRY","HERAMAX","HEUCCHL","HIERALB","HIERAUR","HIERGRA","HIERSCO","HIERUMB","HUPEOCC","LEPTPYR","LINNBOR","LISTCOR","LONIINV","LUPI_SP","LUZUPAR","LYCOANN","LYCOCLA","LYCODEN","MAIACAN","MAIARAC","MAIASTE","MELALIN","MENZFER","MITEBRE","MITENUD","MITEPEN","MONEUNI","OPLOHOR","ORTHSEC","OSMOBER","PAXIMYR","PEDIBRA","PETAFRI","PETAPAL","PHLEALP","PHLEPRA","PICEENE","PINUCON","PLATAQU","PLATOBT","PLATSTR","POA_SPC","POPUBAL","POPUTRE","PROSHOO","PRUNPEN","PRUNVUL","PSEUMEG","PTERAQU","PYRO_SP","RANU_SP","RHINMIN","RHODALB","RIBEGLA","RIBEHUD","RIBELAC","RIBELAX","RIBEOXY","ROSAACI","ROSAWOO","RUBUIDA","RUBUPAR","RUBUPED","RUBUPUB","SALI_SP","SAMBRAC","SENEPAU","SENETRI","SORBSCO","SORBSIT","SPIRBET","STEL_SP","STREAMP","STRELAN","SYMPFOL","TARAOFF","THALOCC","THUJPLI","TIARTRI1","TIARTRI2","TRISCER","TSUGHET","TSUGMER","URTIDIO","VACCCAE","VACCMEM","VACCMYR","VACCOVA","VAHLATR","VALESIT","VERAVIR","VIBUEDU","VIOL_SP","WOODORA"
"sbs","Francis Lake","1","1","CC","FB",1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0
"sbs","Francis Lake","1","2","CC","FB",1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20,1,0.5,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sbs","Francis Lake","1","3","CC","FB",1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0,0.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,25,0,0.5,0,0,0,0,0,0,5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
"sbs","Francis Lake","2","1","CC","FB",1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,0,0,10,0,0,0,0,0,0,0,0.5,0.5,0,4,0,0,0,0,1,0,0,0.1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.5,5,0,2,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
"sbs","Francis Lake","2","2","CC","FB",1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,0,0,15,0,0,0,0,0,0,0,0.5,1,0,2,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5,0,0,0,0,0,0,0.5,0,5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0
"sbs","Francis Lake","2","3","CC","FB",1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.1,10,0,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,15,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0,0,0,0,0,0,8,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
"sbs","Francis Lake","1","1","CC","FB",1991,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0.5,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0.5,0,0,0,20,10,0,0,0,2,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"sbs","Francis Lake","1","2","CC","FB",1991,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,3,0,0.5,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
"sbs","Francis Lake","1","3","CC","FB",1991,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,20,2,0,0,0,0,0,0,0,0.5,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,2,35,0,0,0,1,0,0,0,0,10,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,8,0,0
"sbs","Francis Lake","2","1","CC","FB",1991,5,5,0,0,0,0,0,0,0,0,0,0,0.2,0,0,6,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,15,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.5,0,6,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,6,15,0.5,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sbs","Francis Lake","2","2","CC","FB",1991,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,10,10,0,0.5,1,1,0,0,2,0,5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,4,0,0
"sbs","Francis Lake","2","3","CC","FB",1991,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,5,2,0,5,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0.3,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0
"sbs","Francis Lake","1","1","CC","FB",1996,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,3,0,0,0.5,0.1,0,0,0,0,0,0,0,0.1,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.1,0.1,0,0,0,0,0,0,2,0,0.1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1,0,0,0,0,5,0,0,0,0.1,0,0.5,0,5,0,0,0,0.1,0,0,0,0,0,2,0.5,0,0,0,2,10,0,2,0,0.1,0,0,0.5,0,5,0.1,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0,0
"sbs","Francis Lake","1","2","CC","FB",1996,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,25,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.1,0,0,0.1,0,10,0,0,0,0.6,0,1,0,0,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sbs","Francis Lake","1","3","CC","FB",1996,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0,0,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0.5,5,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0.5,0.1,0,0,0,2,20,0,0,0,0,0,0,0,0,15,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,5,0,0
"sbs","Francis Lake","2","1","CC","FB",1996,10,10,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0.1,0,0,10,0,0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0.6,0,0,0,2,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,1,7,1,0,3,0,0,0,0,0,0.5,0,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
"sbs","Francis Lake","2","2","CC","FB",1996,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0.1,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,10,0,0,0,0.2,0,1,0,1,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,2,10,0.1,0,2,0,0,0,1,0,5,0,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"sbs","Francis Lake","2","3","CC","FB",1996,10,10,0,0.1,0,0,0,0,0,0,0.5,1,0,0,0,2,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.1,0,0,0,0,3,0,2,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0.5,0,2,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.1,1,0.1,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0.5,0.1,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0
"sbs","Francis Lake","1","1","CC","FB",2007,21,20,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,0,0,5,0,0,2,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0.1,40,0,0,0,0,0,0.5,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15,0,5,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1,0
"sbs","Francis Lake","1","2","CC","FB",2007,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,15,0,0,3,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0.1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,4,0,2,0,0,0,1,0,0,0,40,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0.1,0,0,1,0,1,70,5,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"sbs","Francis Lake","1","3","CC","FB",2007,21,20,0,0,0,0,0,0,0,12,0,0,0,0,0,8,2,0,0,30,0,0,4,0,2,0,0,0,0,0,0,6,15,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0.5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,30,50,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,1,0,4,0,0,1,0,0,15,3,4,0,0,0,0,0,0,15,0,10,0,1,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,15,0,0
"sbs","Francis Lake","2","1","CC","FB",2007,21,20,0,0,0,0,0,0,0,2,0,0,4,0,0,5,0,0,0,35,0,0,3,0,0,0,0,0,0,0,0,2,60,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,0,0,0,0,0.5,0,0,0,4,0,0,0,0,0,0,0,10,40,0,0,0,5,0,0,0,4,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,8,15,2,6,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"sbs","Francis Lake","2","2","CC","FB",2007,21,20,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,45,0,0,3,0,0,0,0,0,0,0,0,7,60,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,0,0,0,20,0,5,0,1,0,0,0,2,0,0,0,2,0,4,0,0,1,0,1,20,4,0,0,0,0,0,3,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0
"sbs","Francis Lake","2","3","CC","FB",2007,21,20,0,0,0,0,0,0,0,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"sbs","Genevieve Lake","1","a","CC","FB",1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.5,0.5,0,5,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0.5,0
"sbs","Genevieve Lake","1","b","CC","FB",1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,20,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,1,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sbs","Genevieve Lake","1","c","CC","FB",1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0,0,0,5,0,0,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,1,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sbs","Genevieve Lake","2","c","CC","FB",1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.1,5,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"sbs","Genevieve Lake","1","a","CC","FB",1991,5,5,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0.1,0,0,5,0,0,0.1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0,15,0,25,1,0,1,1,5,0,0,0,0,1,0,0,0,0,0.5,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
"sbs","Genevieve Lake","1","b","CC","FB",1991,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,15,0,0,0,0,0,0,0,0.1,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sbs","Genevieve Lake","1","c","CC","FB",1991,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.5,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sbs","Genevieve Lake","2","c","CC","FB",1991,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sbs","Genevieve Lake","1","a","CC","FB",1996,10,10,0,0,0,0.1,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0.1,0,0,0,0.5,0.1,0,0,0,0,0.5,0,0,5,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,5,0,20,0,0,25,1,2,0,0,0,0,0.5,0,0,0.1,0,0.5,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
"sbs","Genevieve Lake","1","b","CC","FB",1996,10,10,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,1.1,0,0,0,0,0,0.1,0,0.5,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.1,3,0,0,0.5,0,0,0.5,0,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,25,0,0,0,0.2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,3,5,0,7,0,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
"sbs","Genevieve Lake","1","c","CC","FB",1996,10,10,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0.1,0,0.5,0,3,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,1,0,0,1,0,1,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0
"sbs","Genevieve Lake","2","c","CC","FB",1996,10,10,0,0.1,0,1,0,0,0,0,0,0.1,0.5,0,0,1,0,0,0,2,0,0,0,0.1,0,0,0,0,0,0.1,0,0.1,5,0,0,0,0,0,0,3,0,0,2,0,5,0,0,0,0,0,0,0,0.1,0,0,0.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
"sbs","Genevieve Lake","1","a","CC","FB",2007,21,20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,15,0,0,0,0.1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1,60,0,0,0,0,0,0.1,0,0,3,0,0,0,0,0,0,5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,4,0,0,0,0,0,2,0,0,0,0,0,5,0,0.1,0,0,0.5,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"sbs","Genevieve Lake","1","b","CC","FB",2007,21,20,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,30,20,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,40,0,0,0,1,0,5,0,1,0,6,0,0,0,0,0,0,0,3,0,2,2,0,0,10,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
